user_id,cond,turn_idx,speaker,ASK,EXPLAIN,EXAMPLE,AGREE,ELABORATE
P066,control,1,A,0,1,0,0,0
P066,control,2,A,1,0,0,0,0
P066,control,3,B,0,1,0,0,0
P066,control,4,B,1,0,0,0,0
P066,control,5,A,0,1,0,0,0
P066,control,6,B,1,0,0,0,0
P066,control,7,B,0,1,0,0,0
P066,control,8,A,0,0,1,0,0
P066,control,9,B,0,0,0,1,0
P066,control,10,B,0,1,0,0,0
P066,control,11,A,1,0,0,0,0
P066,control,12,B,0,1,0,0,0
P066,control,13,A,1,0,0,0,0
P066,control,14,A,0,1,0,0,0
P066,control,15,B,0,1,0,0,0
P066,control,16,A,0,0,0,1,0
P066,control,17,B,1,0,0,0,0
P066,control,18,A,0,1,0,0,0
P066,control,19,B,0,1,0,0,0
P066,control,20,A,0,0,1,0,0
P066,control,21,B,0,1,0,0,0
P066,control,22,B,0,0,0,1,0
P066,control,23,A,0,0,0,1,0
P066,control,24,B,0,0,0,1,0
P066,control,25,B,0,1,0,0,0
P066,control,26,A,1,0,0,0,0
P066,control,27,B,0,0,0,1,0
P066,control,28,A,0,0,1,0,0
P066,control,29,B,0,1,0,0,0
P066,control,30,A,0,0,1,0,0
P066,control,31,A,0,0,0,1,0
P066,control,32,B,0,0,0,1,0
P066,control,33,A,0,1,0,0,0
P067,control,1,A,1,0,0,0,0
P067,control,2,B,0,1,0,0,0
P067,control,3,A,0,0,0,1,0
P067,control,4,B,0,1,0,0,0
P067,control,5,A,1,0,0,0,0
P067,control,6,B,0,1,0,0,0
P067,control,7,A,0,0,0,1,0
P067,control,8,B,0,0,0,1,0
P067,control,9,A,1,0,0,0,0
P067,control,10,B,1,0,0,0,0
P067,control,11,A,1,0,0,0,0
P067,control,12,B,0,0,0,1,0
P067,control,13,A,1,0,0,0,0
P067,control,14,B,0,0,1,0,0
P067,control,15,B,0,0,0,0,1
P067,control,16,A,0,1,0,0,0
P067,control,17,A,0,0,0,1,0
P067,control,18,B,0,0,0,0,1
P067,control,19,A,0,0,0,1,0
P067,control,20,B,0,0,0,1,0
P067,control,21,A,1,0,0,0,0
P067,control,22,B,0,1,0,0,0
P067,control,23,A,0,0,0,1,0
P067,control,24,B,0,0,0,0,1
P067,control,25,B,0,0,0,1,0
P067,control,26,B,1,0,0,0,0
P067,control,27,A,0,1,0,0,0
P068,control,1,A,1,0,0,0,0
P068,control,2,B,0,0,0,1,0
P068,control,3,B,0,0,1,0,0
P068,control,4,B,0,0,0,1,0
P068,control,5,B,1,0,0,0,0
P068,control,6,A,0,0,0,0,1
P068,control,7,B,0,0,1,0,0
P068,control,8,A,1,0,0,0,0
P068,control,9,B,1,0,0,0,0
P068,control,10,A,1,0,0,0,0
P068,control,11,B,0,1,0,0,0
P068,control,12,A,0,0,0,1,0
P068,control,13,B,0,0,0,0,1
P068,control,14,A,1,0,0,0,0
P068,control,15,A,0,1,0,0,0
P068,control,16,B,1,0,0,0,0
P068,control,17,A,0,1,0,0,0
P068,control,18,A,0,0,0,1,0
P068,control,19,A,1,0,0,0,0
P068,control,20,B,0,0,0,0,1
P068,control,21,B,0,0,0,1,0
P068,control,22,A,0,0,0,0,1
P068,control,23,B,0,1,0,0,0
P068,control,24,A,0,0,1,0,0
P068,control,25,B,0,0,0,1,0
P068,control,26,A,0,0,1,0,0
P068,control,27,B,1,0,0,0,0
P068,control,28,A,0,0,1,0,0
P068,control,29,B,0,1,0,0,0
P068,control,30,B,1,0,0,0,0
P068,control,31,A,1,0,0,0,0
P068,control,32,B,0,1,0,0,0
P068,control,33,A,1,0,0,0,0
P068,control,34,B,0,1,0,0,0
P068,control,35,A,1,0,0,0,0
P068,control,36,B,1,0,0,0,0
P068,control,37,A,0,1,0,0,0
P068,control,38,B,1,0,0,0,0
P068,control,39,A,0,0,0,1,0
P069,control,1,A,1,0,0,0,0
P069,control,2,B,0,0,0,1,0
P069,control,3,A,0,0,0,0,1
P069,control,4,A,0,1,0,0,0
P069,control,5,B,0,0,0,1,0
P069,control,6,A,0,0,0,1,0
P069,control,7,A,0,0,0,0,1
P069,control,8,B,1,0,0,0,0
P069,control,9,B,0,1,0,0,0
P069,control,10,A,1,0,0,0,0
P069,control,11,B,0,0,1,0,0
P069,control,12,A,1,0,0,0,0
P069,control,13,A,0,1,0,0,0
P069,control,14,B,1,0,0,0,0
P069,control,15,A,0,1,0,0,0
P069,control,16,B,0,0,1,0,0
P069,control,17,B,0,0,1,0,0
P069,control,18,B,1,0,0,0,0
P069,control,19,A,0,1,0,0,0
P069,control,20,B,0,1,0,0,0
P069,control,21,B,0,1,0,0,0
P069,control,22,B,1,0,0,0,0
P069,control,23,A,0,0,0,1,0
P069,control,24,B,0,1,0,0,0
P069,control,25,A,1,0,0,0,0
P069,control,26,A,0,0,0,0,1
P069,control,27,A,0,0,0,1,0
P069,control,28,B,1,0,0,0,0
P069,control,29,A,0,1,0,0,0
P069,control,30,B,0,0,0,1,0
P069,control,31,A,1,0,0,0,0
P069,control,32,B,1,0,0,0,0
P069,control,33,A,1,0,0,0,0
P069,control,34,B,0,1,0,0,0
P069,control,35,A,1,0,0,0,0
P069,control,36,B,0,1,0,0,0
P069,control,37,B,1,0,0,0,0
P069,control,38,A,0,1,0,0,0
P069,control,39,B,1,0,0,0,0
P069,control,40,B,0,1,0,0,0
P069,control,41,A,1,0,0,0,0
P069,control,42,B,0,0,0,0,1
P069,control,43,A,0,0,0,1,0
P069,control,44,B,0,0,0,0,1
P069,control,45,B,0,0,0,1,0
P069,control,46,A,0,0,1,0,0
P069,control,47,B,1,0,0,0,0
P069,control,48,A,0,0,0,1,0
P069,control,49,B,0,0,0,1,0
P069,control,50,A,0,1,0,0,0
P070,control,1,A,0,0,0,1,0
P070,control,2,B,0,0,1,0,0
P070,control,3,A,1,0,0,0,0
P070,control,4,A,0,0,0,0,1
P070,control,5,B,0,0,1,0,0
P070,control,6,A,1,0,0,0,0
P070,control,7,B,0,1,0,0,0
P070,control,8,A,1,0,0,0,0
P070,control,9,B,0,0,0,0,1
P070,control,10,B,1,0,0,0,0
P070,control,11,A,0,0,0,1,0
P070,control,12,B,0,1,0,0,0
P070,control,13,B,0,1,0,0,0
P070,control,14,B,0,0,0,0,1
P070,control,15,B,1,0,0,0,0
P070,control,16,A,0,1,0,0,0
P070,control,17,A,0,0,0,1,0
P070,control,18,A,1,0,0,0,0
P070,control,19,A,0,1,0,0,0
P070,control,20,B,0,0,0,1,0
P070,control,21,A,1,0,0,0,0
P070,control,22,A,0,1,0,0,0
P070,control,23,A,1,0,0,0,0
P070,control,24,B,1,0,0,0,0
P070,control,25,A,1,0,0,0,0
P070,control,26,B,0,1,0,0,0
P070,control,27,B,0,0,0,1,0
P070,control,28,A,0,0,0,1,0
P070,control,29,A,0,1,0,0,0
P070,control,30,B,0,0,0,1,0
P070,control,31,B,0,0,0,1,0
P070,control,32,A,0,0,0,0,1
P070,control,33,B,0,0,1,0,0
P071,control,1,A,0,0,1,0,0
P071,control,2,B,0,1,0,0,0
P071,control,3,A,1,0,0,0,0
P071,control,4,B,1,0,0,0,0
P071,control,5,A,0,0,1,0,0
P071,control,6,B,0,1,0,0,0
P071,control,7,B,0,1,0,0,0
P071,control,8,A,1,0,0,0,0
P071,control,9,B,0,0,1,0,0
P071,control,10,A,0,0,0,1,0
P071,control,11,A,1,0,0,0,0
P071,control,12,A,0,0,0,0,1
P071,control,13,B,0,0,0,0,1
P071,control,14,A,1,0,0,0,0
P071,control,15,B,0,0,0,1,0
P071,control,16,B,1,0,0,0,0
P071,control,17,A,1,0,0,0,0
P071,control,18,B,0,1,0,0,0
P071,control,19,A,0,0,0,1,0
P071,control,20,A,0,0,1,0,0
P071,control,21,A,0,1,0,0,0
P071,control,22,B,1,0,0,0,0
P071,control,23,A,0,1,0,0,0
P071,control,24,B,0,0,0,0,1
P071,control,25,B,0,1,0,0,0
P071,control,26,A,0,0,0,1,0
P071,control,27,B,0,1,0,0,0
P071,control,28,A,0,0,0,1,0
P071,control,29,A,0,1,0,0,0
P071,control,30,B,1,0,0,0,0
P071,control,31,A,0,1,0,0,0
P071,control,32,B,1,0,0,0,0
P071,control,33,B,0,1,0,0,0
P071,control,34,A,0,0,1,0,0
P071,control,35,B,1,0,0,0,0
P071,control,36,B,0,0,0,1,0
P071,control,37,B,1,0,0,0,0
P072,control,1,A,1,0,0,0,0
P072,control,2,A,0,1,0,0,0
P072,control,3,B,1,0,0,0,0
P072,control,4,B,0,1,0,0,0
P072,control,5,A,1,0,0,0,0
P072,control,6,B,0,1,0,0,0
P072,control,7,A,0,0,0,0,1
P072,control,8,B,0,0,1,0,0
P072,control,9,A,0,0,0,0,1
P072,control,10,B,1,0,0,0,0
P072,control,11,B,0,1,0,0,0
P072,control,12,B,1,0,0,0,0
P072,control,13,A,0,1,0,0,0
P072,control,14,B,1,0,0,0,0
P072,control,15,A,1,0,0,0,0
P072,control,16,B,0,0,1,0,0
P072,control,17,A,1,0,0,0,0
P072,control,18,B,0,1,0,0,0
P072,control,19,A,1,0,0,0,0
P072,control,20,B,0,1,0,0,0
P072,control,21,A,0,0,0,0,1
P072,control,22,B,0,0,0,1,0
P072,control,23,B,0,0,0,1,0
P072,control,24,A,1,0,0,0,0
P072,control,25,A,0,1,0,0,0
P073,control,1,A,1,0,0,0,0
P073,control,2,A,0,0,0,1,0
P073,control,3,A,1,0,0,0,0
P073,control,4,B,0,1,0,0,0
P073,control,5,B,0,0,0,0,1
P073,control,6,B,0,1,0,0,0
P073,control,7,A,1,0,0,0,0
P073,control,8,B,0,0,0,1,0
P073,control,9,A,0,0,0,1,0
P073,control,10,B,0,1,0,0,0
P073,control,11,A,1,0,0,0,0
P073,control,12,B,0,1,0,0,0
P073,control,13,A,1,0,0,0,0
P073,control,14,B,0,0,1,0,0
P073,control,15,A,0,0,0,1,0
P073,control,16,B,0,0,0,0,1
P073,control,17,B,0,0,0,0,1
P073,control,18,A,0,0,0,0,1
P073,control,19,A,1,0,0,0,0
P073,control,20,A,0,1,0,0,0
P073,control,21,B,1,0,0,0,0
P073,control,22,B,1,0,0,0,0
P073,control,23,A,0,1,0,0,0
P073,control,24,A,0,1,0,0,0
P073,control,25,A,1,0,0,0,0
P073,control,26,A,0,1,0,0,0
P073,control,27,B,1,0,0,0,0
P073,control,28,A,0,0,0,0,1
P073,control,29,B,0,0,1,0,0
P074,control,1,A,1,0,0,0,0
P074,control,2,B,0,1,0,0,0
P074,control,3,B,1,0,0,0,0
P074,control,4,A,0,1,0,0,0
P074,control,5,B,0,0,0,1,0
P074,control,6,A,1,0,0,0,0
P074,control,7,B,0,0,0,0,1
P074,control,8,A,0,0,0,0,1
P074,control,9,B,0,1,0,0,0
P074,control,10,A,1,0,0,0,0
P074,control,11,A,0,1,0,0,0
P074,control,12,B,0,0,0,0,1
P074,control,13,B,0,0,0,1,0
P074,control,14,A,0,0,1,0,0
P074,control,15,B,1,0,0,0,0
P074,control,16,A,1,0,0,0,0
P074,control,17,B,0,0,1,0,0
P074,control,18,A,0,1,0,0,0
P074,control,19,B,1,0,0,0,0
P074,control,20,A,1,0,0,0,0
P074,control,21,B,0,1,0,0,0
P074,control,22,B,0,0,0,1,0
P074,control,23,A,1,0,0,0,0
P074,control,24,B,0,1,0,0,0
P074,control,25,A,0,0,1,0,0
P074,control,26,B,1,0,0,0,0
P074,control,27,A,0,1,0,0,0
P074,control,28,B,1,0,0,0,0
P074,control,29,B,0,1,0,0,0
P074,control,30,A,1,0,0,0,0
P074,control,31,B,0,0,0,1,0
P074,control,32,A,1,0,0,0,0
P074,control,33,B,0,1,0,0,0
P074,control,34,A,1,0,0,0,0
P074,control,35,B,0,1,0,0,0
P074,control,36,B,0,1,0,0,0
P074,control,37,B,0,0,0,1,0
P074,control,38,B,0,0,1,0,0
P074,control,39,A,0,0,0,0,1
P074,control,40,B,0,0,0,0,1
P074,control,41,A,0,0,0,1,0
P074,control,42,B,0,0,0,1,0
P074,control,43,A,0,1,0,0,0
P074,control,44,A,1,0,0,0,0
P074,control,45,B,0,1,0,0,0
P074,control,46,A,1,0,0,0,0
P074,control,47,B,0,0,0,0,1
P074,control,48,A,0,1,0,0,0
P074,control,49,B,1,0,0,0,0
P075,control,1,A,1,0,0,0,0
P075,control,2,A,0,0,0,0,1
P075,control,3,A,1,0,0,0,0
P075,control,4,B,1,0,0,0,0
P075,control,5,A,0,1,0,0,0
P075,control,6,B,1,0,0,0,0
P075,control,7,A,0,0,0,1,0
P075,control,8,B,0,1,0,0,0
P075,control,9,A,1,0,0,0,0
P075,control,10,B,0,1,0,0,0
P075,control,11,A,0,0,0,0,1
P075,control,12,B,0,1,0,0,0
P075,control,13,B,0,0,0,1,0
P075,control,14,B,0,0,0,1,0
P075,control,15,B,0,0,1,0,0
P075,control,16,A,0,0,0,1,0
P075,control,17,B,0,0,0,0,1
P075,control,18,A,0,1,0,0,0
P075,control,19,B,1,0,0,0,0
P075,control,20,A,1,0,0,0,0
P075,control,21,B,1,0,0,0,0
P075,control,22,A,0,1,0,0,0
P075,control,23,B,1,0,0,0,0
P075,control,24,B,0,0,1,0,0
P075,control,25,A,1,0,0,0,0
P075,control,26,B,0,0,0,1,0
P075,control,27,B,0,0,0,0,1
P075,control,28,B,0,0,1,0,0
P075,control,29,B,0,1,0,0,0
P075,control,30,A,0,0,0,1,0
P075,control,31,B,0,1,0,0,0
P075,control,32,B,1,0,0,0,0
P075,control,33,A,0,1,0,0,0
P075,control,34,B,1,0,0,0,0
P075,control,35,A,0,0,0,0,1
P075,control,36,B,0,0,1,0,0
P075,control,37,B,0,0,0,0,1
P075,control,38,B,0,0,0,1,0
P075,control,39,A,0,1,0,0,0
P075,control,40,B,0,0,1,0,0
P075,control,41,A,0,1,0,0,0
P075,control,42,B,0,0,1,0,0
P075,control,43,A,0,0,0,1,0
P075,control,44,B,0,0,0,1,0
P075,control,45,A,1,0,0,0,0
P075,control,46,A,1,0,0,0,0
P075,control,47,A,1,0,0,0,0
P075,control,48,B,0,1,0,0,0
P075,control,49,A,0,0,1,0,0
P075,control,50,B,0,1,0,0,0
P075,control,51,B,0,0,0,1,0
P075,control,52,A,0,0,0,1,0
P075,control,53,A,0,0,0,0,1
P075,control,54,A,0,0,1,0,0
P076,control,1,A,1,0,0,0,0
P076,control,2,B,0,1,0,0,0
P076,control,3,A,1,0,0,0,0
P076,control,4,A,0,0,0,1,0
P076,control,5,B,0,0,1,0,0
P076,control,6,A,0,0,0,1,0
P076,control,7,B,0,0,0,0,1
P076,control,8,A,0,0,0,0,1
P076,control,9,A,0,0,0,1,0
P076,control,10,B,0,0,1,0,0
P076,control,11,A,0,1,0,0,0
P076,control,12,B,1,0,0,0,0
P076,control,13,B,0,0,0,0,1
P076,control,14,A,0,0,0,1,0
P076,control,15,A,1,0,0,0,0
P076,control,16,B,1,0,0,0,0
P076,control,17,B,0,0,0,1,0
P076,control,18,A,0,0,1,0,0
P076,control,19,A,0,0,0,1,0
P076,control,20,B,0,0,1,0,0
P076,control,21,A,0,1,0,0,0
P076,control,22,A,1,0,0,0,0
P076,control,23,A,0,1,0,0,0
P076,control,24,B,0,0,0,1,0
P076,control,25,A,0,0,0,1,0
P076,control,26,B,0,1,0,0,0
P076,control,27,A,0,0,0,1,0
P076,control,28,B,0,0,0,1,0
P076,control,29,B,1,0,0,0,0
P076,control,30,B,0,0,0,0,1
P076,control,31,B,1,0,0,0,0
P076,control,32,A,1,0,0,0,0
P076,control,33,A,0,0,0,0,1
P076,control,34,A,1,0,0,0,0
P076,control,35,A,0,0,0,1,0
P076,control,36,B,0,1,0,0,0
P076,control,37,A,1,0,0,0,0
P076,control,38,B,0,0,0,1,0
P076,control,39,B,1,0,0,0,0
P076,control,40,A,0,1,0,0,0
P076,control,41,A,0,1,0,0,0
P076,control,42,B,0,0,1,0,0
P076,control,43,A,0,0,0,1,0
P077,control,1,A,0,0,0,1,0
P077,control,2,B,0,0,0,1,0
P077,control,3,B,0,0,0,0,1
P077,control,4,A,0,1,0,0,0
P077,control,5,B,1,0,0,0,0
P077,control,6,A,0,0,0,1,0
P077,control,7,B,0,0,0,0,1
P077,control,8,A,1,0,0,0,0
P077,control,9,B,0,1,0,0,0
P077,control,10,B,0,0,0,0,1
P077,control,11,A,0,1,0,0,0
P077,control,12,B,1,0,0,0,0
P077,control,13,A,0,1,0,0,0
P077,control,14,B,0,1,0,0,0
P077,control,15,A,0,0,0,0,1
P077,control,16,B,1,0,0,0,0
P077,control,17,A,0,1,0,0,0
P077,control,18,B,1,0,0,0,0
P077,control,19,A,0,1,0,0,0
P077,control,20,A,1,0,0,0,0
P077,control,21,B,0,1,0,0,0
P077,control,22,B,1,0,0,0,0
P077,control,23,A,0,1,0,0,0
P077,control,24,A,0,0,0,1,0
P077,control,25,A,0,0,0,0,1
P077,control,26,A,1,0,0,0,0
P077,control,27,A,0,0,0,1,0
P077,control,28,B,0,1,0,0,0
P077,control,29,A,0,0,0,1,0
P077,control,30,B,0,0,0,1,0
P077,control,31,B,0,1,0,0,0
P077,control,32,A,1,0,0,0,0
P077,control,33,A,0,1,0,0,0
P077,control,34,B,1,0,0,0,0
P077,control,35,A,1,0,0,0,0
P077,control,36,B,0,1,0,0,0
P077,control,37,A,1,0,0,0,0
P077,control,38,B,0,1,0,0,0
P077,control,39,A,0,1,0,0,0
P077,control,40,A,0,0,0,1,0
P077,control,41,A,1,0,0,0,0
P077,control,42,B,0,1,0,0,0
P077,control,43,A,1,0,0,0,0
P077,control,44,A,0,1,0,0,0
P077,control,45,A,0,0,0,0,1
P077,control,46,A,0,0,0,0,1
P077,control,47,B,0,1,0,0,0
P077,control,48,B,0,0,1,0,0
P077,control,49,A,0,1,0,0,0
P077,control,50,B,0,0,0,1,0
P077,control,51,B,0,0,0,1,0
P077,control,52,A,1,0,0,0,0
P077,control,53,B,0,1,0,0,0
P077,control,54,A,1,0,0,0,0
P077,control,55,A,0,1,0,0,0
P077,control,56,B,0,0,1,0,0
P078,control,1,A,1,0,0,0,0
P078,control,2,B,0,0,0,1,0
P078,control,3,A,1,0,0,0,0
P078,control,4,B,0,1,0,0,0
P078,control,5,B,1,0,0,0,0
P078,control,6,B,0,1,0,0,0
P078,control,7,B,1,0,0,0,0
P078,control,8,B,0,1,0,0,0
P078,control,9,B,0,0,0,0,1
P078,control,10,A,1,0,0,0,0
P078,control,11,B,0,1,0,0,0
P078,control,12,A,1,0,0,0,0
P078,control,13,B,0,1,0,0,0
P078,control,14,B,1,0,0,0,0
P078,control,15,A,0,1,0,0,0
P078,control,16,B,1,0,0,0,0
P078,control,17,A,0,1,0,0,0
P078,control,18,B,1,0,0,0,0
P078,control,19,A,1,0,0,0,0
P078,control,20,B,0,1,0,0,0
P078,control,21,A,0,0,0,0,1
P078,control,22,A,0,0,0,0,1
P078,control,23,B,0,0,0,0,1
P078,control,24,A,0,1,0,0,0
P078,control,25,B,0,0,0,1,0
P078,control,26,A,1,0,0,0,0
P078,control,27,B,0,1,0,0,0
P078,control,28,A,0,1,0,0,0
P078,control,29,B,0,0,1,0,0
P078,control,30,B,0,0,0,1,0
P078,control,31,B,0,1,0,0,0
P078,control,32,A,0,0,1,0,0
P078,control,33,B,1,0,0,0,0
P078,control,34,B,0,0,0,1,0
P078,control,35,A,1,0,0,0,0
P078,control,36,B,0,0,0,1,0
P078,control,37,A,0,1,0,0,0
P078,control,38,B,1,0,0,0,0
P078,control,39,B,0,0,0,1,0
P078,control,40,A,1,0,0,0,0
P079,control,1,A,0,0,0,1,0
P079,control,2,B,1,0,0,0,0
P079,control,3,A,0,1,0,0,0
P079,control,4,B,1,0,0,0,0
P079,control,5,A,0,0,0,0,1
P079,control,6,A,0,0,0,0,1
P079,control,7,B,1,0,0,0,0
P079,control,8,B,0,0,0,1,0
P079,control,9,A,0,0,0,0,1
P079,control,10,A,0,1,0,0,0
P079,control,11,B,1,0,0,0,0
P079,control,12,A,0,0,0,1,0
P079,control,13,B,0,1,0,0,0
P079,control,14,A,1,0,0,0,0
P079,control,15,B,0,0,0,1,0
P079,control,16,A,0,1,0,0,0
P079,control,17,A,0,0,0,1,0
P079,control,18,B,0,0,0,1,0
P079,control,19,B,1,0,0,0,0
P079,control,20,B,1,0,0,0,0
P079,control,21,B,0,1,0,0,0
P079,control,22,A,0,1,0,0,0
P079,control,23,B,0,0,0,1,0
P079,control,24,A,0,0,1,0,0
P079,control,25,B,1,0,0,0,0
P079,control,26,A,0,0,0,1,0
P079,control,27,B,0,1,0,0,0
P079,control,28,A,0,0,0,1,0
P079,control,29,B,0,0,0,0,1
P079,control,30,A,0,1,0,0,0
P079,control,31,B,0,0,1,0,0
P079,control,32,B,0,0,0,0,1
P079,control,33,B,1,0,0,0,0
P079,control,34,B,0,1,0,0,0
P079,control,35,A,1,0,0,0,0
P079,control,36,B,0,0,0,1,0
P079,control,37,B,0,0,1,0,0
P079,control,38,B,1,0,0,0,0
P079,control,39,A,0,1,0,0,0
P079,control,40,B,1,0,0,0,0
P079,control,41,B,0,1,0,0,0
P079,control,42,A,1,0,0,0,0
P079,control,43,B,1,0,0,0,0
P079,control,44,A,0,1,0,0,0
P079,control,45,A,0,1,0,0,0
P079,control,46,B,1,0,0,0,0
P079,control,47,A,0,1,0,0,0
P079,control,48,A,0,0,0,1,0
P079,control,49,B,0,1,0,0,0
P079,control,50,A,0,1,0,0,0
P079,control,51,B,1,0,0,0,0
P079,control,52,A,0,1,0,0,0
P079,control,53,B,0,1,0,0,0
P079,control,54,A,0,0,1,0,0
P079,control,55,B,1,0,0,0,0
P079,control,56,A,0,0,0,1,0
P079,control,57,A,1,0,0,0,0
P079,control,58,A,1,0,0,0,0
P080,control,1,A,0,0,0,1,0
P080,control,2,B,0,0,0,1,0
P080,control,3,A,0,1,0,0,0
P080,control,4,A,1,0,0,0,0
P080,control,5,B,0,1,0,0,0
P080,control,6,B,1,0,0,0,0
P080,control,7,A,0,1,0,0,0
P080,control,8,B,0,0,0,1,0
P080,control,9,A,0,0,0,0,1
P080,control,10,B,1,0,0,0,0
P080,control,11,A,0,0,0,1,0
P080,control,12,B,0,0,1,0,0
P080,control,13,A,0,1,0,0,0
P080,control,14,B,0,0,0,1,0
P080,control,15,B,1,0,0,0,0
P080,control,16,B,0,0,0,1,0
P080,control,17,A,0,1,0,0,0
P080,control,18,A,0,0,0,0,1
P080,control,19,A,0,1,0,0,0
P080,control,20,B,1,0,0,0,0
P080,control,21,A,0,1,0,0,0
P080,control,22,B,0,1,0,0,0
P080,control,23,A,0,0,1,0,0
P080,control,24,A,0,0,0,0,1
P080,control,25,A,0,0,0,1,0
P080,control,26,B,1,0,0,0,0
P080,control,27,A,0,0,1,0,0
P080,control,28,B,0,1,0,0,0
P080,control,29,A,1,0,0,0,0
P080,control,30,B,0,0,1,0,0
P080,control,31,A,0,0,0,0,1
P080,control,32,B,0,1,0,0,0
P080,control,33,A,0,0,0,1,0
P081,control,1,A,0,1,0,0,0
P081,control,2,B,1,0,0,0,0
P081,control,3,A,1,0,0,0,0
P081,control,4,A,0,1,0,0,0
P081,control,5,B,1,0,0,0,0
P081,control,6,A,0,0,0,1,0
P081,control,7,B,0,0,0,0,1
P081,control,8,A,0,1,0,0,0
P081,control,9,B,0,0,1,0,0
P081,control,10,A,0,1,0,0,0
P081,control,11,A,1,0,0,0,0
P081,control,12,A,0,1,0,0,0
P081,control,13,B,1,0,0,0,0
P081,control,14,A,0,0,0,1,0
P081,control,15,B,0,0,0,1,0
P081,control,16,A,0,0,1,0,0
P081,control,17,B,0,0,0,0,1
P081,control,18,A,0,0,0,1,0
P081,control,19,A,0,0,0,0,1
P081,control,20,A,1,0,0,0,0
P081,control,21,B,0,1,0,0,0
P081,control,22,A,1,0,0,0,0
P081,control,23,B,0,0,0,1,0
P081,control,24,B,1,0,0,0,0
P081,control,25,B,0,1,0,0,0
P081,control,26,A,1,0,0,0,0
P081,control,27,B,0,1,0,0,0
P081,control,28,A,0,0,0,1,0
P081,control,29,B,0,0,0,1,0
P081,control,30,B,0,0,0,1,0
P081,control,31,B,0,1,0,0,0
P081,control,32,A,0,0,0,0,1
P081,control,33,B,0,0,0,1,0
P081,control,34,A,0,0,0,0,1
P081,control,35,B,1,0,0,0,0
P081,control,36,A,0,1,0,0,0
P081,control,37,B,0,0,0,1,0
P081,control,38,A,1,0,0,0,0
P081,control,39,A,1,0,0,0,0
P081,control,40,A,0,0,0,1,0
P081,control,41,B,1,0,0,0,0
P081,control,42,A,1,0,0,0,0
P081,control,43,B,0,1,0,0,0
P081,control,44,A,0,0,1,0,0
P081,control,45,B,0,0,0,0,1
P081,control,46,A,0,0,1,0,0
P081,control,47,B,0,1,0,0,0
P081,control,48,B,1,0,0,0,0
P081,control,49,A,0,1,0,0,0
P081,control,50,B,1,0,0,0,0
P081,control,51,A,0,1,0,0,0
P081,control,52,A,1,0,0,0,0
P081,control,53,B,0,1,0,0,0
P081,control,54,B,1,0,0,0,0
P081,control,55,A,0,0,0,1,0
P081,control,56,B,0,1,0,0,0
P081,control,57,B,1,0,0,0,0
P081,control,58,A,0,0,0,0,1
P081,control,59,B,0,1,0,0,0
P082,control,1,A,1,0,0,0,0
P082,control,2,B,0,0,0,0,1
P082,control,3,B,0,1,0,0,0
P082,control,4,A,1,0,0,0,0
P082,control,5,B,0,1,0,0,0
P082,control,6,A,1,0,0,0,0
P082,control,7,A,0,1,0,0,0
P082,control,8,B,1,0,0,0,0
P082,control,9,A,0,1,0,0,0
P082,control,10,A,1,0,0,0,0
P082,control,11,B,0,0,0,0,1
P082,control,12,A,0,0,1,0,0
P082,control,13,B,0,0,0,0,1
P082,control,14,A,0,1,0,0,0
P082,control,15,B,0,0,1,0,0
P082,control,16,A,0,0,0,1,0
P082,control,17,B,1,0,0,0,0
P082,control,18,B,0,0,0,0,1
P082,control,19,A,0,0,0,1,0
P082,control,20,B,0,0,0,1,0
P082,control,21,A,1,0,0,0,0
P082,control,22,B,0,1,0,0,0
P082,control,23,A,0,0,1,0,0
P082,control,24,B,0,0,1,0,0
P082,control,25,B,0,0,0,1,0
P082,control,26,A,0,0,0,0,1
P082,control,27,B,0,1,0,0,0
P082,control,28,A,1,0,0,0,0
P082,control,29,B,0,1,0,0,0
P082,control,30,A,0,0,0,1,0
P082,control,31,A,0,0,1,0,0
P082,control,32,B,0,0,0,0,1
P082,control,33,B,0,0,0,0,1
P082,control,34,A,0,0,0,1,0
P082,control,35,B,0,0,0,0,1
P082,control,36,A,0,0,1,0,0
P082,control,37,B,0,1,0,0,0
P082,control,38,A,0,0,0,1,0
P083,control,1,A,1,0,0,0,0
P083,control,2,B,0,0,0,1,0
P083,control,3,A,0,0,1,0,0
P083,control,4,B,1,0,0,0,0
P083,control,5,A,0,1,0,0,0
P083,control,6,B,1,0,0,0,0
P083,control,7,A,1,0,0,0,0
P083,control,8,B,0,1,0,0,0
P083,control,9,A,0,0,1,0,0
P083,control,10,B,0,1,0,0,0
P083,control,11,A,0,0,0,0,1
P083,control,12,A,1,0,0,0,0
P083,control,13,B,0,1,0,0,0
P083,control,14,A,0,0,0,0,1
P083,control,15,B,0,0,0,0,1
P083,control,16,A,0,0,1,0,0
P083,control,17,A,0,1,0,0,0
P083,control,18,B,1,0,0,0,0
P083,control,19,A,1,0,0,0,0
P083,control,20,B,0,0,0,1,0
P083,control,21,A,1,0,0,0,0
P083,control,22,B,0,0,0,0,1
P083,control,23,A,0,1,0,0,0
P083,control,24,B,1,0,0,0,0
P083,control,25,B,1,0,0,0,0
P083,control,26,A,1,0,0,0,0
P083,control,27,A,1,0,0,0,0
P083,control,28,B,0,1,0,0,0
P083,control,29,A,1,0,0,0,0
P083,control,30,A,0,0,1,0,0
P083,control,31,A,1,0,0,0,0
